"concept_id","concept_name","concept_code","vocabulary_id","cluster","syndromic","systemic","clinician_interest","cluster_category","chronic_flag","included_in_ps_model"
45571853,"Senile entropion of unspecified eye, unspecified eyelid","H02.039","ICD10CM","cornea and external disease",0,1,"agnostic","Ophthalmological","Y","Y"
45591219,"Spastic entropion of right upper eyelid","H02.041","ICD10CM","cornea and external disease",0,1,"agnostic","Ophthalmological","Y","Y"
45557272,"Spastic entropion of right lower eyelid","H02.042","ICD10CM","cornea and external disease",0,1,"agnostic","Ophthalmological","Y","Y"
45547781,"Spastic entropion of right eye, unspecified eyelid","H02.043","ICD10CM","cornea and external disease",0,1,"agnostic","Ophthalmological","Y","Y"
45586336,"Spastic entropion of left upper eyelid","H02.044","ICD10CM","cornea and external disease",0,1,"agnostic","Ophthalmological","Y","Y"
45557273,"Spastic entropion of left lower eyelid","H02.045","ICD10CM","cornea and external disease",0,1,"agnostic","Ophthalmological","Y","Y"
45557274,"Spastic entropion of left eye, unspecified eyelid","H02.046","ICD10CM","cornea and external disease",0,1,"agnostic","Ophthalmological","Y","Y"
45600822,"Spastic entropion of unspecified eye, unspecified eyelid","H02.049","ICD10CM","cornea and external disease",0,1,"agnostic","Ophthalmological","Y","Y"
45552561,"Trichiasis without entropion right upper eyelid","H02.051","ICD10CM","cornea and external disease",0,1,"agnostic","Ophthalmological","Y","Y"
45562123,"Trichiasis without entropion right lower eyelid","H02.052","ICD10CM","cornea and external disease",0,1,"agnostic","Ophthalmological","Y","Y"
45591220,"Trichiasis without entropion right eye, unspecified eyelid","H02.053","ICD10CM","cornea and external disease",0,1,"agnostic","Ophthalmological","Y","Y"
45562124,"Trichiasis without entropion left upper eyelid","H02.054","ICD10CM","cornea and external disease",0,1,"agnostic","Ophthalmological","Y","Y"
45533183,"Trichiasis without entropion left lower eyelid","H02.055","ICD10CM","cornea and external disease",0,1,"agnostic","Ophthalmological","Y","Y"
45557275,"Trichiasis without entropion left eye, unspecified eyelid","H02.056","ICD10CM","cornea and external disease",0,1,"agnostic","Ophthalmological","Y","Y"
45586337,"Trichiasis without entropion unspecified eye, unspecified eyelid","H02.059","ICD10CM","cornea and external disease",0,1,"agnostic","Ophthalmological","Y","Y"
45566918,"Unspecified ectropion of right upper eyelid","H02.101","ICD10CM","cornea and external disease",0,1,"agnostic","Ophthalmological","Y","Y"
45557276,"Unspecified ectropion of right lower eyelid","H02.102","ICD10CM","cornea and external disease",0,1,"agnostic","Ophthalmological","Y","Y"
45557277,"Unspecified ectropion of right eye, unspecified eyelid","H02.103","ICD10CM","cornea and external disease",0,1,"agnostic","Ophthalmological","Y","Y"
45591221,"Unspecified ectropion of left upper eyelid","H02.104","ICD10CM","cornea and external disease",0,1,"agnostic","Ophthalmological","Y","Y"
45538162,"Unspecified ectropion of left lower eyelid","H02.105","ICD10CM","cornea and external disease",0,1,"agnostic","Ophthalmological","Y","Y"
45586338,"Unspecified ectropion of left eye, unspecified eyelid","H02.106","ICD10CM","cornea and external disease",0,1,"agnostic","Ophthalmological","Y","Y"
45552562,"Unspecified ectropion of unspecified eye, unspecified eyelid","H02.109","ICD10CM","cornea and external disease",0,1,"agnostic","Ophthalmological","Y","Y"
45552563,"Cicatricial ectropion of right upper eyelid","H02.111","ICD10CM","cornea and external disease",0,1,"agnostic","Ophthalmological","Y","Y"
45591222,"Cicatricial ectropion of right lower eyelid","H02.112","ICD10CM","cornea and external disease",0,1,"agnostic","Ophthalmological","Y","Y"
45538163,"Cicatricial ectropion of right eye, unspecified eyelid","H02.113","ICD10CM","cornea and external disease",0,1,"agnostic","Ophthalmological","Y","Y"
45542929,"Cicatricial ectropion of left upper eyelid","H02.114","ICD10CM","cornea and external disease",0,1,"agnostic","Ophthalmological","Y","Y"
45538164,"Cicatricial ectropion of left lower eyelid","H02.115","ICD10CM","cornea and external disease",0,1,"agnostic","Ophthalmological","Y","Y"
45562125,"Cicatricial ectropion of left eye, unspecified eyelid","H02.116","ICD10CM","cornea and external disease",0,1,"agnostic","Ophthalmological","Y","Y"
45533185,"Cicatricial ectropion of unspecified eye, unspecified eyelid","H02.119","ICD10CM","cornea and external disease",0,1,"agnostic","Ophthalmological","Y","Y"
45600823,"Mechanical ectropion of right upper eyelid","H02.121","ICD10CM","cornea and external disease",0,1,"agnostic","Ophthalmological","Y","Y"
45562126,"Mechanical ectropion of right lower eyelid","H02.122","ICD10CM","cornea and external disease",0,1,"agnostic","Ophthalmological","Y","Y"
45605580,"Mechanical ectropion of right eye, unspecified eyelid","H02.123","ICD10CM","cornea and external disease",0,1,"agnostic","Ophthalmological","Y","Y"
45542930,"Mechanical ectropion of left upper eyelid","H02.124","ICD10CM","cornea and external disease",0,1,"agnostic","Ophthalmological","Y","Y"
45562127,"Mechanical ectropion of left lower eyelid","H02.125","ICD10CM","cornea and external disease",0,1,"agnostic","Ophthalmological","Y","Y"
45581533,"Mechanical ectropion of left eye, unspecified eyelid","H02.126","ICD10CM","cornea and external disease",0,1,"agnostic","Ophthalmological","Y","Y"
45600824,"Mechanical ectropion of unspecified eye, unspecified eyelid","H02.129","ICD10CM","cornea and external disease",0,1,"agnostic","Ophthalmological","Y","Y"
45595978,"Senile ectropion of right upper eyelid","H02.131","ICD10CM","cornea and external disease",0,1,"agnostic","Ophthalmological","Y","Y"
45595979,"Senile ectropion of right lower eyelid","H02.132","ICD10CM","cornea and external disease",0,1,"agnostic","Ophthalmological","Y","Y"
45557278,"Senile ectropion of right eye, unspecified eyelid","H02.133","ICD10CM","cornea and external disease",0,1,"agnostic","Ophthalmological","Y","Y"
45557279,"Senile ectropion of left upper eyelid","H02.134","ICD10CM","cornea and external disease",0,1,"agnostic","Ophthalmological","Y","Y"
45542931,"Senile ectropion of left lower eyelid","H02.135","ICD10CM","cornea and external disease",0,1,"agnostic","Ophthalmological","Y","Y"
45547782,"Senile ectropion of left eye, unspecified eyelid","H02.136","ICD10CM","cornea and external disease",0,1,"agnostic","Ophthalmological","Y","Y"
45566919,"Senile ectropion of unspecified eye, unspecified eyelid","H02.139","ICD10CM","cornea and external disease",0,1,"agnostic","Ophthalmological","Y","Y"
45581534,"Spastic ectropion of right upper eyelid","H02.141","ICD10CM","cornea and external disease",0,1,"agnostic","Ophthalmological","Y","Y"
45562128,"Spastic ectropion of right lower eyelid","H02.142","ICD10CM","cornea and external disease",0,1,"agnostic","Ophthalmological","Y","Y"
45600825,"Spastic ectropion of right eye, unspecified eyelid","H02.143","ICD10CM","cornea and external disease",0,1,"agnostic","Ophthalmological","Y","Y"
45566920,"Spastic ectropion of left upper eyelid","H02.144","ICD10CM","cornea and external disease",0,1,"agnostic","Ophthalmological","Y","Y"
45552564,"Spastic ectropion of left lower eyelid","H02.145","ICD10CM","cornea and external disease",0,1,"agnostic","Ophthalmological","Y","Y"
45552565,"Spastic ectropion of left eye, unspecified eyelid","H02.146","ICD10CM","cornea and external disease",0,1,"agnostic","Ophthalmological","Y","Y"
45591223,"Spastic ectropion of unspecified eye, unspecified eyelid","H02.149","ICD10CM","cornea and external disease",0,1,"agnostic","Ophthalmological","Y","Y"
1595557,"Paralytic ectropion of right upper eyelid","H02.151","ICD10CM","cornea and external disease",0,1,"agnostic","Ophthalmological","Y","Y"
1595558,"Paralytic ectropion of right lower eyelid","H02.152","ICD10CM","cornea and external disease",0,1,"agnostic","Ophthalmological","Y","Y"
1595559,"Paralytic ectropion of right eye, unspecified eyelid","H02.153","ICD10CM","cornea and external disease",0,1,"agnostic","Ophthalmological","Y","Y"
1595560,"Paralytic ectropion of left upper eyelid","H02.154","ICD10CM","cornea and external disease",0,1,"agnostic","Ophthalmological","Y","Y"
1595561,"Paralytic ectropion of left lower eyelid","H02.155","ICD10CM","cornea and external disease",0,1,"agnostic","Ophthalmological","Y","Y"
1595562,"Paralytic ectropion of left eye, unspecified eyelid","H02.156","ICD10CM","cornea and external disease",0,1,"agnostic","Ophthalmological","Y","Y"
1595563,"Paralytic ectropion of unspecified eye, unspecified eyelid","H02.159","ICD10CM","cornea and external disease",0,1,"agnostic","Ophthalmological","Y","Y"
45542932,"Unspecified lagophthalmos right upper eyelid","H02.201","ICD10CM","cornea and external disease",0,1,"agnostic","Ophthalmological","Y","Y"
45600826,"Unspecified lagophthalmos right lower eyelid","H02.202","ICD10CM","cornea and external disease",0,1,"agnostic","Ophthalmological","Y","Y"
45591224,"Unspecified lagophthalmos right eye, unspecified eyelid","H02.203","ICD10CM","cornea and external disease",0,1,"agnostic","Ophthalmological","Y","Y"
45566921,"Unspecified lagophthalmos left upper eyelid","H02.204","ICD10CM","cornea and external disease",0,1,"agnostic","Ophthalmological","Y","Y"
45562129,"Unspecified lagophthalmos left lower eyelid","H02.205","ICD10CM","cornea and external disease",0,1,"agnostic","Ophthalmological","Y","Y"
45566922,"Unspecified lagophthalmos left eye, unspecified eyelid","H02.206","ICD10CM","cornea and external disease",0,1,"agnostic","Ophthalmological","Y","Y"
45562130,"Unspecified lagophthalmos unspecified eye, unspecified eyelid","H02.209","ICD10CM","cornea and external disease",0,1,"agnostic","Ophthalmological","Y","Y"
1595564,"Unspecified lagophthalmos right eye, upper and lower eyelids","H02.20A","ICD10CM","cornea and external disease",0,1,"agnostic","Ophthalmological","Y","Y"
1595565,"Unspecified lagophthalmos left eye, upper and lower eyelids","H02.20B","ICD10CM","cornea and external disease",0,1,"agnostic","Ophthalmological","Y","Y"
1595566,"Unspecified lagophthalmos, bilateral, upper and lower eyelids","H02.20C","ICD10CM","cornea and external disease",0,1,"agnostic","Ophthalmological","Y","Y"
45600827,"Cicatricial lagophthalmos right upper eyelid","H02.211","ICD10CM","cornea and external disease",0,1,"agnostic","Ophthalmological","Y","Y"
45581535,"Cicatricial lagophthalmos right lower eyelid","H02.212","ICD10CM","cornea and external disease",0,1,"agnostic","Ophthalmological","Y","Y"
45586339,"Cicatricial lagophthalmos right eye, unspecified eyelid","H02.213","ICD10CM","cornea and external disease",0,1,"agnostic","Ophthalmological","Y","Y"
45538165,"Cicatricial lagophthalmos left upper eyelid","H02.214","ICD10CM","cornea and external disease",0,1,"agnostic","Ophthalmological","Y","Y"
45542933,"Cicatricial lagophthalmos left lower eyelid","H02.215","ICD10CM","cornea and external disease",0,1,"agnostic","Ophthalmological","Y","Y"
45557280,"Cicatricial lagophthalmos left eye, unspecified eyelid","H02.216","ICD10CM","cornea and external disease",0,1,"agnostic","Ophthalmological","Y","Y"
45571854,"Cicatricial lagophthalmos unspecified eye, unspecified eyelid","H02.219","ICD10CM","cornea and external disease",0,1,"agnostic","Ophthalmological","Y","Y"
1595567,"Cicatricial lagophthalmos right eye, upper and lower eyelids","H02.21A","ICD10CM","cornea and external disease",0,1,"agnostic","Ophthalmological","Y","Y"
1595568,"Cicatricial lagophthalmos left eye, upper and lower eyelids","H02.21B","ICD10CM","cornea and external disease",0,1,"agnostic","Ophthalmological","Y","Y"
1595569,"Cicatricial lagophthalmos, bilateral, upper and lower eyelids","H02.21C","ICD10CM","cornea and external disease",0,1,"agnostic","Ophthalmological","Y","Y"
45605581,"Mechanical lagophthalmos right upper eyelid","H02.221","ICD10CM","cornea and external disease",0,1,"agnostic","Ophthalmological","Y","Y"
45595980,"Mechanical lagophthalmos right lower eyelid","H02.222","ICD10CM","cornea and external disease",0,1,"agnostic","Ophthalmological","Y","Y"
45557281,"Mechanical lagophthalmos right eye, unspecified eyelid","H02.223","ICD10CM","cornea and external disease",0,1,"agnostic","Ophthalmological","Y","Y"
45595981,"Mechanical lagophthalmos left upper eyelid","H02.224","ICD10CM","cornea and external disease",0,1,"agnostic","Ophthalmological","Y","Y"
45566923,"Mechanical lagophthalmos left lower eyelid","H02.225","ICD10CM","cornea and external disease",0,1,"agnostic","Ophthalmological","Y","Y"
45566924,"Mechanical lagophthalmos left eye, unspecified eyelid","H02.226","ICD10CM","cornea and external disease",0,1,"agnostic","Ophthalmological","Y","Y"
45605582,"Mechanical lagophthalmos unspecified eye, unspecified eyelid","H02.229","ICD10CM","cornea and external disease",0,1,"agnostic","Ophthalmological","Y","Y"
1595570,"Mechanical lagophthalmos right eye, upper and lower eyelids","H02.22A","ICD10CM","cornea and external disease",0,1,"agnostic","Ophthalmological","Y","Y"
1595571,"Mechanical lagophthalmos left eye, upper and lower eyelids","H02.22B","ICD10CM","cornea and external disease",0,1,"agnostic","Ophthalmological","Y","Y"
1595572,"Mechanical lagophthalmos, bilateral, upper and lower eyelids","H02.22C","ICD10CM","cornea and external disease",0,1,"agnostic","Ophthalmological","Y","Y"
45538166,"Paralytic lagophthalmos right upper eyelid","H02.231","ICD10CM","cornea and external disease",0,1,"agnostic","Ophthalmological","Y","Y"
45547783,"Paralytic lagophthalmos right lower eyelid","H02.232","ICD10CM","cornea and external disease",0,1,"agnostic","Ophthalmological","Y","Y"
45533186,"Paralytic lagophthalmos right eye, unspecified eyelid","H02.233","ICD10CM","cornea and external disease",0,1,"agnostic","Ophthalmological","Y","Y"
45600828,"Paralytic lagophthalmos left upper eyelid","H02.234","ICD10CM","cornea and external disease",0,1,"agnostic","Ophthalmological","Y","Y"
45571856,"Paralytic lagophthalmos left lower eyelid","H02.235","ICD10CM","cornea and external disease",0,1,"agnostic","Ophthalmological","Y","Y"
45571857,"Paralytic lagophthalmos left eye, unspecified eyelid","H02.236","ICD10CM","cornea and external disease",0,1,"agnostic","Ophthalmological","Y","Y"
45557282,"Paralytic lagophthalmos unspecified eye, unspecified eyelid","H02.239","ICD10CM","cornea and external disease",0,1,"agnostic","Ophthalmological","Y","Y"
1595573,"Paralytic lagophthalmos right eye, upper and lower eyelids","H02.23A","ICD10CM","cornea and external disease",0,1,"agnostic","Ophthalmological","Y","Y"
1595574,"Paralytic lagophthalmos left eye, upper and lower eyelids","H02.23B","ICD10CM","cornea and external disease",0,1,"agnostic","Ophthalmological","Y","Y"
1595575,"Paralytic lagophthalmos, bilateral, upper and lower eyelids","H02.23C","ICD10CM","cornea and external disease",0,1,"agnostic","Ophthalmological","Y","Y"
1595577,"Meibomian gland dysfunction right upper eyelid","H02.881","ICD10CM","cornea and external disease",0,1,"agnostic","Ophthalmological","Y","Y"
1595578,"Meibomian gland dysfunction right lower eyelid","H02.882","ICD10CM","cornea and external disease",0,1,"agnostic","Ophthalmological","Y","Y"
1595579,"Meibomian gland dysfunction of right eye, unspecified eyelid","H02.883","ICD10CM","cornea and external disease",0,1,"agnostic","Ophthalmological","Y","Y"
1595580,"Meibomian gland dysfunction left upper eyelid","H02.884","ICD10CM","cornea and external disease",0,1,"agnostic","Ophthalmological","Y","Y"
