CCSR Domain,CCSR CATEGORY 1,CCSR CATEGORY 1 (PASC) DESCRIPTION,ICD-10-CM Code,ICD-10-CM Code Description,Symptomatic,Measured,syndromic,systemic,clincian_interest,cluster_category,,,,,,,,,,
Diseases of the Genitourinary System,GEN001,Nephritis; nephrosis; renal sclerosis,N01A,Rapidly progressive nephritic syndrome with C3 glomerulonephritis,,1,0,1,agnostic,Genito-urinary,,,,,,,,,,
Diseases of the Genitourinary System,GEN001,Nephritis; nephrosis; renal sclerosis,N020,Recurrent and persistent hematuria with minor glomerular abnormality,,1,0,1,agnostic,Genito-urinary,,,,,,,,,,
Diseases of the Genitourinary System,GEN001,Nephritis; nephrosis; renal sclerosis,N021,Recurrent and persistent hematuria with focal and segmental glomerular lesions,,1,0,1,agnostic,Genito-urinary,,,,,,,,,,
Diseases of the Genitourinary System,GEN001,Nephritis; nephrosis; renal sclerosis,N022,Recurrent and persistent hematuria with diffuse membranous glomerulonephritis,,1,0,1,agnostic,Genito-urinary,,,,,,,,,,
Diseases of the Genitourinary System,GEN001,Nephritis; nephrosis; renal sclerosis,N023,Recurrent and persistent hematuria with diffuse mesangial proliferative glomerulonephritis,,1,0,1,agnostic,Genito-urinary,,,,,,,,,,
Diseases of the Genitourinary System,GEN001,Nephritis; nephrosis; renal sclerosis,N024,Recurrent and persistent hematuria with diffuse endocapillary proliferative glomerulonephritis,,1,0,1,agnostic,Genito-urinary,,,,,,,,,,
Diseases of the Genitourinary System,GEN001,Nephritis; nephrosis; renal sclerosis,N025,Recurrent and persistent hematuria with diffuse mesangiocapillary glomerulonephritis,,1,0,1,agnostic,Genito-urinary,,,,,,,,,,
Diseases of the Genitourinary System,GEN001,Nephritis; nephrosis; renal sclerosis,N026,Recurrent and persistent hematuria with dense deposit disease,,1,0,1,agnostic,Genito-urinary,,,,,,,,,,
Diseases of the Genitourinary System,GEN001,Nephritis; nephrosis; renal sclerosis,N027,Recurrent and persistent hematuria with diffuse crescentic glomerulonephritis,,1,0,1,agnostic,Genito-urinary,,,,,,,,,,
Diseases of the Genitourinary System,GEN001,Nephritis; nephrosis; renal sclerosis,N028,Recurrent and persistent hematuria with other morphologic changes,,1,0,1,agnostic,Genito-urinary,,,,,,,,,,
Diseases of the Genitourinary System,GEN001,Nephritis; nephrosis; renal sclerosis,N029,Recurrent and persistent hematuria with unspecified morphologic changes,,1,0,1,agnostic,Genito-urinary,,,,,,,,,,
Diseases of the Genitourinary System,GEN001,Nephritis; nephrosis; renal sclerosis,N02A,Recurrent and persistent hematuria with C3 glomerulonephritis,,1,0,1,agnostic,Genito-urinary,,,,,,,,,,
Diseases of the Genitourinary System,GEN001,Nephritis; nephrosis; renal sclerosis,N030,Chronic nephritic syndrome with minor glomerular abnormality,,1,0,1,agnostic,Genito-urinary,,,,,,,,,,
Diseases of the Genitourinary System,GEN001,Nephritis; nephrosis; renal sclerosis,N031,Chronic nephritic syndrome with focal and segmental glomerular lesions,,1,0,1,agnostic,Genito-urinary,,,,,,,,,,
Diseases of the Genitourinary System,GEN001,Nephritis; nephrosis; renal sclerosis,N032,Chronic nephritic syndrome with diffuse membranous glomerulonephritis,,1,0,1,agnostic,Genito-urinary,,,,,,,,,,
Diseases of the Genitourinary System,GEN001,Nephritis; nephrosis; renal sclerosis,N033,Chronic nephritic syndrome with diffuse mesangial proliferative glomerulonephritis,,1,0,1,agnostic,Genito-urinary,,,,,,,,,,
Diseases of the Genitourinary System,GEN001,Nephritis; nephrosis; renal sclerosis,N034,Chronic nephritic syndrome with diffuse endocapillary proliferative glomerulonephritis,,1,0,1,agnostic,Genito-urinary,,,,,,,,,,
Diseases of the Genitourinary System,GEN001,Nephritis; nephrosis; renal sclerosis,N035,Chronic nephritic syndrome with diffuse mesangiocapillary glomerulonephritis,,1,0,1,agnostic,Genito-urinary,,,,,,,,,,
Diseases of the Genitourinary System,GEN001,Nephritis; nephrosis; renal sclerosis,N036,Chronic nephritic syndrome with dense deposit disease,,1,0,1,agnostic,Genito-urinary,,,,,,,,,,
Diseases of the Genitourinary System,GEN001,Nephritis; nephrosis; renal sclerosis,N037,Chronic nephritic syndrome with diffuse crescentic glomerulonephritis,,1,0,1,agnostic,Genito-urinary,,,,,,,,,,
Diseases of the Genitourinary System,GEN001,Nephritis; nephrosis; renal sclerosis,N038,Chronic nephritic syndrome with other morphologic changes,,1,0,1,agnostic,Genito-urinary,,,,,,,,,,
Diseases of the Genitourinary System,GEN001,Nephritis; nephrosis; renal sclerosis,N039,Chronic nephritic syndrome with unspecified morphologic changes,,1,0,1,agnostic,Genito-urinary,,,,,,,,,,
Diseases of the Genitourinary System,GEN001,Nephritis; nephrosis; renal sclerosis,N03A,Chronic nephritic syndrome with C3 glomerulonephritis,,1,0,1,agnostic,Genito-urinary,,,,,,,,,,
Diseases of the Genitourinary System,GEN001,Nephritis; nephrosis; renal sclerosis,N040,Nephrotic syndrome with minor glomerular abnormality,,1,0,1,agnostic,Genito-urinary,,,,,,,,,,
Diseases of the Genitourinary System,GEN001,Nephritis; nephrosis; renal sclerosis,N041,Nephrotic syndrome with focal and segmental glomerular lesions,,1,0,1,agnostic,Genito-urinary,,,,,,,,,,
Diseases of the Genitourinary System,GEN001,Nephritis; nephrosis; renal sclerosis,N042,Nephrotic syndrome with diffuse membranous glomerulonephritis,,1,0,1,agnostic,Genito-urinary,,,,,,,,,,
Diseases of the Genitourinary System,GEN001,Nephritis; nephrosis; renal sclerosis,N043,Nephrotic syndrome with diffuse mesangial proliferative glomerulonephritis,,1,0,1,agnostic,Genito-urinary,,,,,,,,,,
Diseases of the Genitourinary System,GEN001,Nephritis; nephrosis; renal sclerosis,N044,Nephrotic syndrome with diffuse endocapillary proliferative glomerulonephritis,,1,0,1,agnostic,Genito-urinary,,,,,,,,,,
Diseases of the Genitourinary System,GEN001,Nephritis; nephrosis; renal sclerosis,N045,Nephrotic syndrome with diffuse mesangiocapillary glomerulonephritis,,1,0,1,agnostic,Genito-urinary,,,,,,,,,,
Diseases of the Genitourinary System,GEN001,Nephritis; nephrosis; renal sclerosis,N046,Nephrotic syndrome with dense deposit disease,,1,0,1,agnostic,Genito-urinary,,,,,,,,,,
Diseases of the Genitourinary System,GEN001,Nephritis; nephrosis; renal sclerosis,N047,Nephrotic syndrome with diffuse crescentic glomerulonephritis,,1,0,1,agnostic,Genito-urinary,,,,,,,,,,
Diseases of the Genitourinary System,GEN001,Nephritis; nephrosis; renal sclerosis,N048,Nephrotic syndrome with other morphologic changes,,1,0,1,agnostic,Genito-urinary,,,,,,,,,,
Diseases of the Genitourinary System,GEN001,Nephritis; nephrosis; renal sclerosis,N049,Nephrotic syndrome with unspecified morphologic changes,,1,0,1,agnostic,Genito-urinary,,,,,,,,,,
Diseases of the Genitourinary System,GEN001,Nephritis; nephrosis; renal sclerosis,N04A,Nephrotic syndrome with C3 glomerulonephritis,,1,0,1,agnostic,Genito-urinary,,,,,,,,,,
Diseases of the Genitourinary System,GEN001,Nephritis; nephrosis; renal sclerosis,N050,Unspecified nephritic syndrome with minor glomerular abnormality,,1,0,1,agnostic,Genito-urinary,,,,,,,,,,
Diseases of the Genitourinary System,GEN001,Nephritis; nephrosis; renal sclerosis,N051,Unspecified nephritic syndrome with focal and segmental glomerular lesions,,1,0,1,agnostic,Genito-urinary,,,,,,,,,,
Diseases of the Genitourinary System,GEN001,Nephritis; nephrosis; renal sclerosis,N052,Unspecified nephritic syndrome with diffuse membranous glomerulonephritis,,1,0,1,agnostic,Genito-urinary,,,,,,,,,,
Diseases of the Genitourinary System,GEN001,Nephritis; nephrosis; renal sclerosis,N053,Unspecified nephritic syndrome with diffuse mesangial proliferative glomerulonephritis,,1,0,1,agnostic,Genito-urinary,,,,,,,,,,
Diseases of the Genitourinary System,GEN001,Nephritis; nephrosis; renal sclerosis,N054,Unspecified nephritic syndrome with diffuse endocapillary proliferative glomerulonephritis,,1,0,1,agnostic,Genito-urinary,,,,,,,,,,
Diseases of the Genitourinary System,GEN001,Nephritis; nephrosis; renal sclerosis,N055,Unspecified nephritic syndrome with diffuse mesangiocapillary glomerulonephritis,,1,0,1,agnostic,Genito-urinary,,,,,,,,,,
Diseases of the Genitourinary System,GEN001,Nephritis; nephrosis; renal sclerosis,N056,Unspecified nephritic syndrome with dense deposit disease,,1,0,1,agnostic,Genito-urinary,,,,,,,,,,
Diseases of the Genitourinary System,GEN001,Nephritis; nephrosis; renal sclerosis,N057,Unspecified nephritic syndrome with diffuse crescentic glomerulonephritis,,1,0,1,agnostic,Genito-urinary,,,,,,,,,,
Diseases of the Genitourinary System,GEN001,Nephritis; nephrosis; renal sclerosis,N058,Unspecified nephritic syndrome with other morphologic changes,,1,0,1,agnostic,Genito-urinary,,,,,,,,,,
Diseases of the Genitourinary System,GEN001,Nephritis; nephrosis; renal sclerosis,N059,Unspecified nephritic syndrome with unspecified morphologic changes,,1,0,1,agnostic,Genito-urinary,,,,,,,,,,
Diseases of the Genitourinary System,GEN001,Nephritis; nephrosis; renal sclerosis,N05A,Unspecified nephritic syndrome with C3 glomerulonephritis,,1,0,1,agnostic,Genito-urinary,,,,,,,,,,
Diseases of the Genitourinary System,GEN001,Nephritis; nephrosis; renal sclerosis,N060,Isolated proteinuria with minor glomerular abnormality,,1,0,1,agnostic,Genito-urinary,,,,,,,,,,
Diseases of the Genitourinary System,GEN001,Nephritis; nephrosis; renal sclerosis,N061,Isolated proteinuria with focal and segmental glomerular lesions,,1,0,1,agnostic,Genito-urinary,,,,,,,,,,
Diseases of the Genitourinary System,GEN001,Nephritis; nephrosis; renal sclerosis,N062,Isolated proteinuria with diffuse membranous glomerulonephritis,,1,0,1,agnostic,Genito-urinary,,,,,,,,,,
Diseases of the Genitourinary System,GEN001,Nephritis; nephrosis; renal sclerosis,N063,Isolated proteinuria with diffuse mesangial proliferative glomerulonephritis,,1,0,1,agnostic,Genito-urinary,,,,,,,,,,
Diseases of the Genitourinary System,GEN001,Nephritis; nephrosis; renal sclerosis,N064,Isolated proteinuria with diffuse endocapillary proliferative glomerulonephritis,,1,0,1,agnostic,Genito-urinary,,,,,,,,,,
Diseases of the Genitourinary System,GEN001,Nephritis; nephrosis; renal sclerosis,N065,Isolated proteinuria with diffuse mesangiocapillary glomerulonephritis,,1,0,1,agnostic,Genito-urinary,,,,,,,,,,
Diseases of the Genitourinary System,GEN001,Nephritis; nephrosis; renal sclerosis,N066,Isolated proteinuria with dense deposit disease,,1,0,1,agnostic,Genito-urinary,,,,,,,,,,
Diseases of the Genitourinary System,GEN001,Nephritis; nephrosis; renal sclerosis,N067,Isolated proteinuria with diffuse crescentic glomerulonephritis,,1,0,1,agnostic,Genito-urinary,,,,,,,,,,
Diseases of the Genitourinary System,GEN001,Nephritis; nephrosis; renal sclerosis,N068,Isolated proteinuria with other morphologic lesion,,1,0,1,agnostic,Genito-urinary,,,,,,,,,,
Diseases of the Genitourinary System,GEN001,Nephritis; nephrosis; renal sclerosis,N069,Isolated proteinuria with unspecified morphologic lesion,,1,0,1,agnostic,Genito-urinary,,,,,,,,,,
Diseases of the Genitourinary System,GEN001,Nephritis; nephrosis; renal sclerosis,N06A,Isolated proteinuria with C3 glomerulonephritis,,1,0,1,agnostic,Genito-urinary,,,,,,,,,,
Diseases of the Genitourinary System,GEN001,Nephritis; nephrosis; renal sclerosis,N08,Glomerular disorders in diseases classified elsewhere,,1,0,1,agnostic,Genito-urinary,,,,,,,,,,
Diseases of the Genitourinary System,GEN006,Other specified and unspecified diseases of kidney and ureters,N130,Hydronephrosis with ureteropelvic junction obstruction,,1,0,1,agnostic,Genito-urinary,,,,,,,,,,
Diseases of the Genitourinary System,GEN006,Other specified and unspecified diseases of kidney and ureters,N131,"Hydronephrosis with ureteral stricture, not elsewhere classified",,1,0,1,agnostic,Genito-urinary,,,,,,,,,,
Diseases of the Genitourinary System,GEN006,Other specified and unspecified diseases of kidney and ureters,N1330,Unspecified hydronephrosis,,1,0,1,agnostic,Genito-urinary,,,,,,,,,,
Diseases of the Genitourinary System,GEN006,Other specified and unspecified diseases of kidney and ureters,N1339,Other hydronephrosis,,1,0,1,agnostic,Genito-urinary,,,,,,,,,,
Diseases of the Genitourinary System,GEN006,Other specified and unspecified diseases of kidney and ureters,N134,Hydroureter,,1,0,1,agnostic,Genito-urinary,,,,,,,,,,
Diseases of the Genitourinary System,GEN006,Other specified and unspecified diseases of kidney and ureters,N135,Crossing vessel and stricture of ureter without hydronephrosis,,1,0,1,agnostic,Genito-urinary,,,,,,,,,,
Diseases of the Genitourinary System,GEN006,Other specified and unspecified diseases of kidney and ureters,N138,Other obstructive and reflux uropathy,,1,0,1,agnostic,Genito-urinary,,,,,,,,,,
Diseases of the Genitourinary System,GEN006,Other specified and unspecified diseases of kidney and ureters,N139,"Obstructive and reflux uropathy, unspecified",,1,0,1,agnostic,Genito-urinary,,,,,,,,,,
Diseases of the Genitourinary System,GEN001,Nephritis; nephrosis; renal sclerosis,N144,"Toxic nephropathy, not elsewhere classified",,1,0,1,agnostic,Genito-urinary,,,,,,,,,,
Diseases of the Genitourinary System,GEN001,Nephritis; nephrosis; renal sclerosis,N150,Balkan nephropathy,,1,0,1,agnostic,Genito-urinary,,,,,,,,,,
Diseases of the Genitourinary System,GEN001,Nephritis; nephrosis; renal sclerosis,N158,Other specified renal tubulo-interstitial diseases,,1,0,1,agnostic,Genito-urinary,,,,,,,,,,
Diseases of the Genitourinary System,GEN001,Nephritis; nephrosis; renal sclerosis,N159,"Renal tubulo-interstitial disease, unspecified",,1,0,1,agnostic,Genito-urinary,,,,,,,,,,
Diseases of the Genitourinary System,GEN001,Nephritis; nephrosis; renal sclerosis,N16,Renal tubulo-interstitial disorders in diseases classified elsewhere,,1,0,1,agnostic,Genito-urinary,,,,,,,,,,
Diseases of the Genitourinary System,GEN002,Acute and unspecified renal failure,N17,Acute kidney failure,,1,0,1,clinician,Genito-urinary,,,,,,,,,,
Diseases of the Genitourinary System,GEN002,Acute and unspecified renal failure,N170,Acute kidney failure with tubular necrosis,,1,0,1,clinician,Genito-urinary,,,,,,,,,,
Diseases of the Genitourinary System,GEN002,Acute and unspecified renal failure,N171,Acute kidney failure with acute cortical necrosis,,1,0,1,clinician,Genito-urinary,,,,,,,,,,
Diseases of the Genitourinary System,GEN002,Acute and unspecified renal failure,N172,Acute kidney failure with medullary necrosis,,1,0,1,clinician,Genito-urinary,,,,,,,,,,
Diseases of the Genitourinary System,GEN002,Acute and unspecified renal failure,N178,Other acute kidney failure,,1,0,1,clinician,Genito-urinary,,,,,,,,,,
Diseases of the Genitourinary System,GEN002,Acute and unspecified renal failure,N179,"Acute kidney failure, unspecified",,1,0,1,clinician,Genito-urinary,,,,,,,,,,
Diseases of the Genitourinary System,GEN002,Acute and unspecified renal failure,N19,Unspecified kidney failure,,1,0,1,clinician,Genito-urinary,,,,,,,,,,
Diseases of the Genitourinary System,GEN006,Other specified and unspecified diseases of kidney and ureters,N23,Unspecified renal colic,,1,0,1,agnostic,Genito-urinary,,,,,,,,,,
Diseases of the Genitourinary System,GEN001,Nephritis; nephrosis; renal sclerosis,N269,"Renal sclerosis, unspecified",,1,0,1,agnostic,Genito-urinary,,,,,,,,,,
Diseases of the Genitourinary System,GEN006,Other specified and unspecified diseases of kidney and ureters,N2889,Other specified disorders of kidney and ureter,,1,0,1,agnostic,Genito-urinary,,,,,,,,,,
Diseases of the Genitourinary System,GEN006,Other specified and unspecified diseases of kidney and ureters,N289,"Disorder of kidney and ureter, unspecified",,1,0,1,agnostic,Genito-urinary,,,,,,,,,,
Diseases of the Genitourinary System,GEN004,Urinary tract infections,N3000,Acute cystitis without hematuria,1,,0,1,agnostic,Genito-urinary,,,,,,,,,,
Diseases of the Genitourinary System,GEN004,Urinary tract infections,N3001,Acute cystitis with hematuria,1,,0,1,agnostic,Genito-urinary,,,,,,,,,,
